match_id,venue,innings,ball,batting_team,bowling_team,runs_off_bat,total_run,runs_6_overs,wickets_6_overs
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.5,Chennai Super Kings,Royal Challengers Bangalore,0,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.6,Chennai Super Kings,Royal Challengers Bangalore,1,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.1,Chennai Super Kings,Royal Challengers Bangalore,1,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.2,Chennai Super Kings,Royal Challengers Bangalore,3,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.3,Chennai Super Kings,Royal Challengers Bangalore,0,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.4,Chennai Super Kings,Royal Challengers Bangalore,1,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.5,Chennai Super Kings,Royal Challengers Bangalore,0,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.6,Chennai Super Kings,Royal Challengers Bangalore,6,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.1,Chennai Super Kings,Royal Challengers Bangalore,6,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.2,Chennai Super Kings,Royal Challengers Bangalore,1,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.3,Chennai Super Kings,Royal Challengers Bangalore,2,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.4,Chennai Super Kings,Royal Challengers Bangalore,1,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.5,Chennai Super Kings,Royal Challengers Bangalore,0,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.6,Chennai Super Kings,Royal Challengers Bangalore,0,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.1,Chennai Super Kings,Royal Challengers Bangalore,1,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.2,Chennai Super Kings,Royal Challengers Bangalore,1,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.3,Chennai Super Kings,Royal Challengers Bangalore,1,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.4,Chennai Super Kings,Royal Challengers Bangalore,0,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.5,Chennai Super Kings,Royal Challengers Bangalore,1,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.6,Chennai Super Kings,Royal Challengers Bangalore,0,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.1,Chennai Super Kings,Royal Challengers Bangalore,2,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.2,Chennai Super Kings,Royal Challengers Bangalore,1,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.3,Chennai Super Kings,Royal Challengers Bangalore,1,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.4,Chennai Super Kings,Royal Challengers Bangalore,2,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.5,Chennai Super Kings,Royal Challengers Bangalore,0,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.6,Chennai Super Kings,Royal Challengers Bangalore,6,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.1,Chennai Super Kings,Royal Challengers Bangalore,6,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.2,Chennai Super Kings,Royal Challengers Bangalore,0,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.3,Chennai Super Kings,Royal Challengers Bangalore,1,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.4,Chennai Super Kings,Royal Challengers Bangalore,0,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.5,Chennai Super Kings,Royal Challengers Bangalore,0,196,50,0
501271,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.6,Chennai Super Kings,Royal Challengers Bangalore,1,196,50,0
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.1,Chennai Super Kings,Mumbai Indians,0,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.2,Chennai Super Kings,Mumbai Indians,0,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.3,Chennai Super Kings,Mumbai Indians,3,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.4,Chennai Super Kings,Mumbai Indians,0,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.5,Chennai Super Kings,Mumbai Indians,0,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.6,Chennai Super Kings,Mumbai Indians,0,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.7,Chennai Super Kings,Mumbai Indians,1,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.1,Chennai Super Kings,Mumbai Indians,1,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.2,Chennai Super Kings,Mumbai Indians,0,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.3,Chennai Super Kings,Mumbai Indians,0,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.4,Chennai Super Kings,Mumbai Indians,0,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.5,Chennai Super Kings,Mumbai Indians,0,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.6,Chennai Super Kings,Mumbai Indians,1,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.7,Chennai Super Kings,Mumbai Indians,1,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.1,Chennai Super Kings,Mumbai Indians,3,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.2,Chennai Super Kings,Mumbai Indians,0,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.3,Chennai Super Kings,Mumbai Indians,0,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.4,Chennai Super Kings,Mumbai Indians,0,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.5,Chennai Super Kings,Mumbai Indians,1,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.6,Chennai Super Kings,Mumbai Indians,0,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.7,Chennai Super Kings,Mumbai Indians,1,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.1,Chennai Super Kings,Mumbai Indians,0,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.2,Chennai Super Kings,Mumbai Indians,2,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.3,Chennai Super Kings,Mumbai Indians,6,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.4,Chennai Super Kings,Mumbai Indians,1,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.5,Chennai Super Kings,Mumbai Indians,0,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.6,Chennai Super Kings,Mumbai Indians,4,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.1,Chennai Super Kings,Mumbai Indians,1,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.2,Chennai Super Kings,Mumbai Indians,1,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.3,Chennai Super Kings,Mumbai Indians,2,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.4,Chennai Super Kings,Mumbai Indians,1,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.5,Chennai Super Kings,Mumbai Indians,1,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.6,Chennai Super Kings,Mumbai Indians,0,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.1,Chennai Super Kings,Mumbai Indians,1,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.2,Chennai Super Kings,Mumbai Indians,1,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.3,Chennai Super Kings,Mumbai Indians,1,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.4,Chennai Super Kings,Mumbai Indians,1,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.5,Chennai Super Kings,Mumbai Indians,0,100,35,2
548306,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.6,Chennai Super Kings,Mumbai Indians,0,100,35,2
548307,Eden Gardens,1,0.1,Kolkata Knight Riders,Delhi Daredevils,0,90,39,4
548307,Eden Gardens,1,0.2,Kolkata Knight Riders,Delhi Daredevils,4,90,39,4
548307,Eden Gardens,1,0.3,Kolkata Knight Riders,Delhi Daredevils,1,90,39,4
548307,Eden Gardens,1,0.4,Kolkata Knight Riders,Delhi Daredevils,0,90,39,4
548307,Eden Gardens,1,0.5,Kolkata Knight Riders,Delhi Daredevils,0,90,39,4
548307,Eden Gardens,1,0.6,Kolkata Knight Riders,Delhi Daredevils,4,90,39,4
548307,Eden Gardens,1,1.1,Kolkata Knight Riders,Delhi Daredevils,0,90,39,4
548307,Eden Gardens,1,1.2,Kolkata Knight Riders,Delhi Daredevils,4,90,39,4
548307,Eden Gardens,1,1.3,Kolkata Knight Riders,Delhi Daredevils,0,90,39,4
548307,Eden Gardens,1,1.4,Kolkata Knight Riders,Delhi Daredevils,0,90,39,4
548307,Eden Gardens,1,1.5,Kolkata Knight Riders,Delhi Daredevils,0,90,39,4
548307,Eden Gardens,1,1.6,Kolkata Knight Riders,Delhi Daredevils,0,90,39,4
548307,Eden Gardens,1,1.7,Kolkata Knight Riders,Delhi Daredevils,1,90,39,4
548307,Eden Gardens,1,2.1,Kolkata Knight Riders,Delhi Daredevils,0,90,39,4
548307,Eden Gardens,1,2.2,Kolkata Knight Riders,Delhi Daredevils,4,90,39,4
548307,Eden Gardens,1,2.3,Kolkata Knight Riders,Delhi Daredevils,1,90,39,4
548307,Eden Gardens,1,2.4,Kolkata Knight Riders,Delhi Daredevils,0,90,39,4
548307,Eden Gardens,1,2.5,Kolkata Knight Riders,Delhi Daredevils,0,90,39,4
548307,Eden Gardens,1,2.6,Kolkata Knight Riders,Delhi Daredevils,0,90,39,4
548307,Eden Gardens,1,3.1,Kolkata Knight Riders,Delhi Daredevils,1,90,39,4
548307,Eden Gardens,1,3.2,Kolkata Knight Riders,Delhi Daredevils,0,90,39,4
548307,Eden Gardens,1,3.3,Kolkata Knight Riders,Delhi Daredevils,4,90,39,4
548307,Eden Gardens,1,3.4,Kolkata Knight Riders,Delhi Daredevils,1,90,39,4
548307,Eden Gardens,1,3.5,Kolkata Knight Riders,Delhi Daredevils,0,90,39,4
548307,Eden Gardens,1,3.6,Kolkata Knight Riders,Delhi Daredevils,0,90,39,4
548307,Eden Gardens,1,4.1,Kolkata Knight Riders,Delhi Daredevils,0,90,39,4
548307,Eden Gardens,1,4.2,Kolkata Knight Riders,Delhi Daredevils,1,90,39,4
548307,Eden Gardens,1,4.3,Kolkata Knight Riders,Delhi Daredevils,2,90,39,4
548307,Eden Gardens,1,4.4,Kolkata Knight Riders,Delhi Daredevils,0,90,39,4
548307,Eden Gardens,1,4.5,Kolkata Knight Riders,Delhi Daredevils,0,90,39,4
548307,Eden Gardens,1,4.6,Kolkata Knight Riders,Delhi Daredevils,0,90,39,4
548307,Eden Gardens,1,5.1,Kolkata Knight Riders,Delhi Daredevils,1,90,39,4
548307,Eden Gardens,1,5.2,Kolkata Knight Riders,Delhi Daredevils,0,90,39,4
548307,Eden Gardens,1,5.3,Kolkata Knight Riders,Delhi Daredevils,1,90,39,4
548307,Eden Gardens,1,5.4,Kolkata Knight Riders,Delhi Daredevils,0,90,39,4
548307,Eden Gardens,1,5.5,Kolkata Knight Riders,Delhi Daredevils,1,90,39,4
548307,Eden Gardens,1,5.6,Kolkata Knight Riders,Delhi Daredevils,2,90,39,4
548307,Eden Gardens,1,5.7,Kolkata Knight Riders,Delhi Daredevils,6,90,39,4
548310,M.Chinnaswamy Stadium,1,0.1,Royal Challengers Bangalore,Delhi Daredevils,0,151,43,2
548310,M.Chinnaswamy Stadium,1,0.2,Royal Challengers Bangalore,Delhi Daredevils,1,151,43,2
548310,M.Chinnaswamy Stadium,1,0.3,Royal Challengers Bangalore,Delhi Daredevils,0,151,43,2
548310,M.Chinnaswamy Stadium,1,0.4,Royal Challengers Bangalore,Delhi Daredevils,0,151,43,2
548310,M.Chinnaswamy Stadium,1,0.5,Royal Challengers Bangalore,Delhi Daredevils,2,151,43,2
548310,M.Chinnaswamy Stadium,1,0.6,Royal Challengers Bangalore,Delhi Daredevils,1,151,43,2
548310,M.Chinnaswamy Stadium,1,1.1,Royal Challengers Bangalore,Delhi Daredevils,1,151,43,2
548310,M.Chinnaswamy Stadium,1,1.2,Royal Challengers Bangalore,Delhi Daredevils,0,151,43,2
548310,M.Chinnaswamy Stadium,1,1.3,Royal Challengers Bangalore,Delhi Daredevils,0,151,43,2
548310,M.Chinnaswamy Stadium,1,1.4,Royal Challengers Bangalore,Delhi Daredevils,6,151,43,2
548310,M.Chinnaswamy Stadium,1,1.5,Royal Challengers Bangalore,Delhi Daredevils,0,151,43,2
548310,M.Chinnaswamy Stadium,1,1.6,Royal Challengers Bangalore,Delhi Daredevils,0,151,43,2
548310,M.Chinnaswamy Stadium,1,2.1,Royal Challengers Bangalore,Delhi Daredevils,1,151,43,2
548310,M.Chinnaswamy Stadium,1,2.2,Royal Challengers Bangalore,Delhi Daredevils,0,151,43,2
548310,M.Chinnaswamy Stadium,1,2.3,Royal Challengers Bangalore,Delhi Daredevils,4,151,43,2
548310,M.Chinnaswamy Stadium,1,2.4,Royal Challengers Bangalore,Delhi Daredevils,4,151,43,2
548310,M.Chinnaswamy Stadium,1,2.5,Royal Challengers Bangalore,Delhi Daredevils,6,151,43,2
548310,M.Chinnaswamy Stadium,1,2.6,Royal Challengers Bangalore,Delhi Daredevils,4,151,43,2
548310,M.Chinnaswamy Stadium,1,3.1,Royal Challengers Bangalore,Delhi Daredevils,0,151,43,2
548310,M.Chinnaswamy Stadium,1,3.2,Royal Challengers Bangalore,Delhi Daredevils,4,151,43,2
548310,M.Chinnaswamy Stadium,1,3.3,Royal Challengers Bangalore,Delhi Daredevils,0,151,43,2
548310,M.Chinnaswamy Stadium,1,3.4,Royal Challengers Bangalore,Delhi Daredevils,2,151,43,2
548310,M.Chinnaswamy Stadium,1,3.5,Royal Challengers Bangalore,Delhi Daredevils,0,151,43,2
548310,M.Chinnaswamy Stadium,1,3.6,Royal Challengers Bangalore,Delhi Daredevils,0,151,43,2
548310,M.Chinnaswamy Stadium,1,3.7,Royal Challengers Bangalore,Delhi Daredevils,0,151,43,2
548310,M.Chinnaswamy Stadium,1,4.1,Royal Challengers Bangalore,Delhi Daredevils,0,151,43,2
548310,M.Chinnaswamy Stadium,1,4.2,Royal Challengers Bangalore,Delhi Daredevils,0,151,43,2
548310,M.Chinnaswamy Stadium,1,4.3,Royal Challengers Bangalore,Delhi Daredevils,1,151,43,2
548310,M.Chinnaswamy Stadium,1,4.4,Royal Challengers Bangalore,Delhi Daredevils,1,151,43,2
548310,M.Chinnaswamy Stadium,1,4.5,Royal Challengers Bangalore,Delhi Daredevils,0,151,43,2
548310,M.Chinnaswamy Stadium,1,4.6,Royal Challengers Bangalore,Delhi Daredevils,0,151,43,2
548310,M.Chinnaswamy Stadium,1,5.1,Royal Challengers Bangalore,Delhi Daredevils,0,151,43,2
548310,M.Chinnaswamy Stadium,1,5.2,Royal Challengers Bangalore,Delhi Daredevils,0,151,43,2
548310,M.Chinnaswamy Stadium,1,5.3,Royal Challengers Bangalore,Delhi Daredevils,1,151,43,2
548310,M.Chinnaswamy Stadium,1,5.4,Royal Challengers Bangalore,Delhi Daredevils,4,151,43,2
548310,M.Chinnaswamy Stadium,1,5.5,Royal Challengers Bangalore,Delhi Daredevils,0,151,43,2
548310,M.Chinnaswamy Stadium,1,5.6,Royal Challengers Bangalore,Delhi Daredevils,0,151,43,2
548315,M.Chinnaswamy Stadium,1,0.1,Kolkata Knight Riders,Royal Challengers Bangalore,0,159,57,0
548315,M.Chinnaswamy Stadium,1,0.2,Kolkata Knight Riders,Royal Challengers Bangalore,0,159,57,0
548315,M.Chinnaswamy Stadium,1,0.3,Kolkata Knight Riders,Royal Challengers Bangalore,0,159,57,0
548315,M.Chinnaswamy Stadium,1,0.4,Kolkata Knight Riders,Royal Challengers Bangalore,0,159,57,0
548315,M.Chinnaswamy Stadium,1,0.5,Kolkata Knight Riders,Royal Challengers Bangalore,4,159,57,0
548315,M.Chinnaswamy Stadium,1,0.6,Kolkata Knight Riders,Royal Challengers Bangalore,0,159,57,0
548315,M.Chinnaswamy Stadium,1,1.1,Kolkata Knight Riders,Royal Challengers Bangalore,1,159,57,0
548315,M.Chinnaswamy Stadium,1,1.2,Kolkata Knight Riders,Royal Challengers Bangalore,0,159,57,0
548315,M.Chinnaswamy Stadium,1,1.3,Kolkata Knight Riders,Royal Challengers Bangalore,0,159,57,0
548315,M.Chinnaswamy Stadium,1,1.4,Kolkata Knight Riders,Royal Challengers Bangalore,0,159,57,0
548315,M.Chinnaswamy Stadium,1,1.5,Kolkata Knight Riders,Royal Challengers Bangalore,0,159,57,0
548315,M.Chinnaswamy Stadium,1,1.6,Kolkata Knight Riders,Royal Challengers Bangalore,4,159,57,0
548315,M.Chinnaswamy Stadium,1,2.1,Kolkata Knight Riders,Royal Challengers Bangalore,4,159,57,0
548315,M.Chinnaswamy Stadium,1,2.2,Kolkata Knight Riders,Royal Challengers Bangalore,0,159,57,0
548315,M.Chinnaswamy Stadium,1,2.3,Kolkata Knight Riders,Royal Challengers Bangalore,4,159,57,0
548315,M.Chinnaswamy Stadium,1,2.4,Kolkata Knight Riders,Royal Challengers Bangalore,0,159,57,0
548315,M.Chinnaswamy Stadium,1,2.5,Kolkata Knight Riders,Royal Challengers Bangalore,0,159,57,0
548315,M.Chinnaswamy Stadium,1,2.6,Kolkata Knight Riders,Royal Challengers Bangalore,0,159,57,0
548315,M.Chinnaswamy Stadium,1,3.1,Kolkata Knight Riders,Royal Challengers Bangalore,4,159,57,0
548315,M.Chinnaswamy Stadium,1,3.2,Kolkata Knight Riders,Royal Challengers Bangalore,0,159,57,0
548315,M.Chinnaswamy Stadium,1,3.3,Kolkata Knight Riders,Royal Challengers Bangalore,4,159,57,0
548315,M.Chinnaswamy Stadium,1,3.4,Kolkata Knight Riders,Royal Challengers Bangalore,6,159,57,0
548315,M.Chinnaswamy Stadium,1,3.5,Kolkata Knight Riders,Royal Challengers Bangalore,1,159,57,0
548315,M.Chinnaswamy Stadium,1,3.6,Kolkata Knight Riders,Royal Challengers Bangalore,0,159,57,0
548315,M.Chinnaswamy Stadium,1,4.1,Kolkata Knight Riders,Royal Challengers Bangalore,4,159,57,0
548315,M.Chinnaswamy Stadium,1,4.2,Kolkata Knight Riders,Royal Challengers Bangalore,4,159,57,0
548315,M.Chinnaswamy Stadium,1,4.3,Kolkata Knight Riders,Royal Challengers Bangalore,1,159,57,0
548315,M.Chinnaswamy Stadium,1,4.4,Kolkata Knight Riders,Royal Challengers Bangalore,1,159,57,0
548315,M.Chinnaswamy Stadium,1,4.5,Kolkata Knight Riders,Royal Challengers Bangalore,1,159,57,0
548315,M.Chinnaswamy Stadium,1,4.6,Kolkata Knight Riders,Royal Challengers Bangalore,1,159,57,0
548315,M.Chinnaswamy Stadium,1,5.1,Kolkata Knight Riders,Royal Challengers Bangalore,6,159,57,0
548315,M.Chinnaswamy Stadium,1,5.2,Kolkata Knight Riders,Royal Challengers Bangalore,1,159,57,0
548315,M.Chinnaswamy Stadium,1,5.3,Kolkata Knight Riders,Royal Challengers Bangalore,0,159,57,0
548315,M.Chinnaswamy Stadium,1,5.4,Kolkata Knight Riders,Royal Challengers Bangalore,1,159,57,0
548315,M.Chinnaswamy Stadium,1,5.5,Kolkata Knight Riders,Royal Challengers Bangalore,1,159,57,0
548315,M.Chinnaswamy Stadium,1,5.6,Kolkata Knight Riders,Royal Challengers Bangalore,4,159,57,0
548316,Arun Jaitley Stadium,1,0.1,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,0.2,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,0.3,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,0.4,Chennai Super Kings,Delhi Daredevils,4,104,36,2
548316,Arun Jaitley Stadium,1,0.5,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,0.6,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,1.1,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,1.2,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,1.3,Chennai Super Kings,Delhi Daredevils,1,104,36,2
548316,Arun Jaitley Stadium,1,1.4,Chennai Super Kings,Delhi Daredevils,1,104,36,2
548316,Arun Jaitley Stadium,1,1.5,Chennai Super Kings,Delhi Daredevils,1,104,36,2
548316,Arun Jaitley Stadium,1,1.6,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,1.7,Chennai Super Kings,Delhi Daredevils,4,104,36,2
548316,Arun Jaitley Stadium,1,2.1,Chennai Super Kings,Delhi Daredevils,1,104,36,2
548316,Arun Jaitley Stadium,1,2.2,Chennai Super Kings,Delhi Daredevils,4,104,36,2
548316,Arun Jaitley Stadium,1,2.3,Chennai Super Kings,Delhi Daredevils,1,104,36,2
548316,Arun Jaitley Stadium,1,2.4,Chennai Super Kings,Delhi Daredevils,6,104,36,2
548316,Arun Jaitley Stadium,1,2.5,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,2.6,Chennai Super Kings,Delhi Daredevils,1,104,36,2
548316,Arun Jaitley Stadium,1,3.1,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,3.2,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,3.3,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,3.4,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,3.5,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,3.6,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,3.7,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,3.8,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,4.1,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,4.2,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,4.3,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,4.4,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,4.5,Chennai Super Kings,Delhi Daredevils,6,104,36,2
548316,Arun Jaitley Stadium,1,4.6,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,4.7,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,5.1,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,5.2,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,5.3,Chennai Super Kings,Delhi Daredevils,4,104,36,2
548316,Arun Jaitley Stadium,1,5.4,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,5.5,Chennai Super Kings,Delhi Daredevils,0,104,36,2
548316,Arun Jaitley Stadium,1,5.6,Chennai Super Kings,Delhi Daredevils,2,104,36,2
548317,Wankhede Stadium,1,0.1,Mumbai Indians,Rajasthan Royals,0,191,52,1
548317,Wankhede Stadium,1,0.2,Mumbai Indians,Rajasthan Royals,0,191,52,1
548317,Wankhede Stadium,1,0.3,Mumbai Indians,Rajasthan Royals,0,191,52,1
548317,Wankhede Stadium,1,0.4,Mumbai Indians,Rajasthan Royals,0,191,52,1
548317,Wankhede Stadium,1,0.5,Mumbai Indians,Rajasthan Royals,1,191,52,1
548317,Wankhede Stadium,1,0.6,Mumbai Indians,Rajasthan Royals,0,191,52,1
548317,Wankhede Stadium,1,1.1,Mumbai Indians,Rajasthan Royals,0,191,52,1
548317,Wankhede Stadium,1,1.2,Mumbai Indians,Rajasthan Royals,0,191,52,1
548317,Wankhede Stadium,1,1.3,Mumbai Indians,Rajasthan Royals,1,191,52,1
548317,Wankhede Stadium,1,1.4,Mumbai Indians,Rajasthan Royals,0,191,52,1
548317,Wankhede Stadium,1,1.5,Mumbai Indians,Rajasthan Royals,1,191,52,1
548317,Wankhede Stadium,1,1.6,Mumbai Indians,Rajasthan Royals,1,191,52,1
548317,Wankhede Stadium,1,2.1,Mumbai Indians,Rajasthan Royals,6,191,52,1
548317,Wankhede Stadium,1,2.2,Mumbai Indians,Rajasthan Royals,0,191,52,1
548317,Wankhede Stadium,1,2.3,Mumbai Indians,Rajasthan Royals,4,191,52,1
548317,Wankhede Stadium,1,2.4,Mumbai Indians,Rajasthan Royals,4,191,52,1
548317,Wankhede Stadium,1,2.5,Mumbai Indians,Rajasthan Royals,0,191,52,1
548317,Wankhede Stadium,1,2.6,Mumbai Indians,Rajasthan Royals,6,191,52,1
548317,Wankhede Stadium,1,3.1,Mumbai Indians,Rajasthan Royals,1,191,52,1
548317,Wankhede Stadium,1,3.2,Mumbai Indians,Rajasthan Royals,1,191,52,1
548317,Wankhede Stadium,1,3.3,Mumbai Indians,Rajasthan Royals,0,191,52,1
548317,Wankhede Stadium,1,3.4,Mumbai Indians,Rajasthan Royals,4,191,52,1
548317,Wankhede Stadium,1,3.5,Mumbai Indians,Rajasthan Royals,1,191,52,1
548317,Wankhede Stadium,1,3.6,Mumbai Indians,Rajasthan Royals,0,191,52,1
548317,Wankhede Stadium,1,4.1,Mumbai Indians,Rajasthan Royals,2,191,52,1
548317,Wankhede Stadium,1,4.2,Mumbai Indians,Rajasthan Royals,4,191,52,1
548317,Wankhede Stadium,1,4.3,Mumbai Indians,Rajasthan Royals,1,191,52,1
548317,Wankhede Stadium,1,4.4,Mumbai Indians,Rajasthan Royals,0,191,52,1
548317,Wankhede Stadium,1,4.5,Mumbai Indians,Rajasthan Royals,0,191,52,1
548317,Wankhede Stadium,1,4.6,Mumbai Indians,Rajasthan Royals,4,191,52,1
548317,Wankhede Stadium,1,5.1,Mumbai Indians,Rajasthan Royals,0,191,52,1
548317,Wankhede Stadium,1,5.2,Mumbai Indians,Rajasthan Royals,2,191,52,1
548317,Wankhede Stadium,1,5.3,Mumbai Indians,Rajasthan Royals,0,191,52,1
548317,Wankhede Stadium,1,5.4,Mumbai Indians,Rajasthan Royals,6,191,52,1
548317,Wankhede Stadium,1,5.5,Mumbai Indians,Rajasthan Royals,1,191,52,1
